Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-30 00:00:00-04:00,92.36182756354938,92.91061894563404,91.68497811332597,92.86488342285156,3176900,0.0,0.0
2020-07-31 00:00:00-04:00,92.57219515011113,92.71854324187585,90.66057030469692,92.05084228515625,4604000,0.0,0.0
2020-08-03 00:00:00-04:00,92.45328846688969,92.88317724459355,91.65753645422973,92.0874252319336,3670900,0.0,0.0
2020-08-04 00:00:00-04:00,91.6118324245602,92.08744987248524,90.80693169663111,91.40145874023438,2730600,0.0,0.0
2020-08-05 00:00:00-04:00,91.43803715618641,93.62406146673408,91.35571459937604,93.42283630371094,4415300,0.0,0.0
2020-08-06 00:00:00-04:00,92.85572745590139,93.11183659332353,91.39228156193431,93.06610107421875,3943000,0.0,0.0
2020-08-07 00:00:00-04:00,93.0203587378277,93.56915701382289,91.97765317865282,92.5904769897461,3141900,0.0,0.0
2020-08-10 00:00:00-04:00,92.32522749427028,92.61791665523887,91.49288854942394,91.50203704833984,2776300,0.0,0.0
2020-08-11 00:00:00-04:00,91.85876942116319,91.85876942116319,90.24897523694057,90.6056900024414,4823000,0.0,0.0
2020-08-12 00:00:00-04:00,91.05387877760191,92.47158938500718,90.84350512477756,92.05999755859375,2668900,0.0,0.0
2020-08-13 00:00:00-04:00,91.77644861366034,92.6270777579074,91.46546936737678,92.47158813476562,2951700,0.0,0.0
2020-08-14 00:00:00-04:00,92.31609166827619,92.58134234717006,91.08130931900274,91.45631408691406,2739900,0.0,0.0
2020-08-17 00:00:00-04:00,91.73986338951535,92.76427212253088,91.65754084303452,92.1148681640625,4657400,0.0,0.0
2020-08-18 00:00:00-04:00,92.46242369567163,93.03866051944445,91.85875533060049,92.34352111816406,3777600,0.0,0.0
2020-08-19 00:00:00-04:00,92.45330194133328,92.94721633376957,91.76731089265982,91.90451049804688,2716800,0.0,0.0
2020-08-20 00:00:00-04:00,91.45631161683814,93.31305934068669,91.23679646647093,92.95634460449219,3548600,0.0,0.0
2020-08-21 00:00:00-04:00,92.95636406249497,93.78870327335132,92.23378593892826,93.66065216064453,3585000,0.0,0.0
2020-08-24 00:00:00-04:00,93.93501926012183,94.41979203215517,92.1057101646705,92.73682403564453,3212700,0.0,0.0
2020-08-25 00:00:00-04:00,93.27648395771108,94.11796455804405,92.85573667928342,93.72466278076172,2626400,0.0,0.0
2020-08-26 00:00:00-04:00,93.28561953526433,94.47467329172139,92.61792559342763,94.38320922851562,2968800,0.0,0.0
2020-08-27 00:00:00-04:00,101.53581371044734,104.2706291347167,100.17297327021575,101.79191589355469,36319000,0.0,0.0
2020-08-28 00:00:00-04:00,103.84987950598583,104.45354788646135,100.07235868804426,101.33457946777344,17204000,0.0,0.0
2020-08-31 00:00:00-04:00,101.25227203945762,102.20351376053458,99.93517402264929,100.12725067138672,6943200,0.0,0.0
2020-09-01 00:00:00-04:00,99.6333268740605,99.76137796110662,96.56923532843832,97.45645141601562,7963100,0.0,0.0
2020-09-02 00:00:00-04:00,97.36497045283376,100.52968121958074,96.84361765775883,100.09979248046875,5843700,0.0,0.0
2020-09-03 00:00:00-04:00,99.42295979234554,99.64248193739357,95.39848482879029,96.52350616455078,6096900,0.0,0.0
2020-09-04 00:00:00-04:00,96.45032987401738,96.98997974522186,93.6789274061302,95.27043151855469,5027700,0.0,0.0
2020-09-08 00:00:00-04:00,94.36492519386252,94.95945215377404,93.68808265923457,94.0630874633789,5217700,0.0,0.0
2020-09-09 00:00:00-04:00,95.3618915922418,97.80401772615225,95.24298202685519,96.77960205078125,4365100,0.0,0.0
2020-09-10 00:00:00-04:00,96.58753053042949,96.58753053042949,94.87713078532565,95.12408447265625,4271200,0.0,0.0
2020-09-11 00:00:00-04:00,96.29482931343955,96.67898254728722,95.41676178824756,95.76432800292969,4111000,0.0,0.0
2020-09-14 00:00:00-04:00,96.57837453970072,97.55706164740677,96.14849274533634,96.66984558105469,3824100,0.0,0.0
2020-09-15 00:00:00-04:00,97.8680629455819,98.35282886981842,97.10889779187528,97.4839096069336,3654900,0.0,0.0
2020-09-16 00:00:00-04:00,97.8223192514387,98.20647953629162,96.6424208066602,96.67900085449219,4242500,0.0,0.0
2020-09-17 00:00:00-04:00,96.00215078626908,97.63938343965081,95.48079791729084,97.55706787109375,4283500,0.0,0.0
2020-09-18 00:00:00-04:00,97.46559867351637,98.77355512096871,97.08144538977096,97.73999786376953,7622400,0.0,0.0
2020-09-21 00:00:00-04:00,96.7704764359405,97.37414494907279,95.54483542838024,96.90766906738281,4559800,0.0,0.0
2020-09-22 00:00:00-04:00,96.4594728479687,96.51434989068025,94.73077621994727,95.85580444335938,4180300,0.0,0.0
2020-09-23 00:00:00-04:00,96.02959319654583,96.02959319654583,93.50515129627966,93.96247863769531,4040100,0.0,0.0
2020-09-24 00:00:00-04:00,93.98078102412603,94.69421065406458,91.89536918945572,92.30696105957031,7604000,0.0,0.0
2020-09-25 00:00:00-04:00,91.97766616786929,94.76736554452354,91.77644103535508,94.62101745605469,5060300,0.0,0.0
2020-09-28 00:00:00-04:00,95.34359991501087,96.2674030765949,94.95944663214824,95.52653503417969,5515500,0.0,0.0
2020-09-29 00:00:00-04:00,96.96252556666713,97.32838876257479,95.96554853227525,96.21250915527344,4464300,0.0,0.0
2020-09-30 00:00:00-04:00,96.94423977696052,100.13638937759617,96.71557612536397,99.54186248779297,9487000,0.0,0.0
2020-10-01 00:00:00-04:00,99.86198681785585,100.91384097518167,99.13026036625686,99.36807250976562,7242100,0.0,0.0
2020-10-02 00:00:00-04:00,98.49002131190262,99.3863860150655,97.25523882573624,97.41072845458984,5590500,0.0,0.0
2020-10-05 00:00:00-04:00,98.03267817839881,99.37722152772443,98.03267817839881,99.2948989868164,3603400,0.0,0.0
2020-10-06 00:00:00-04:00,99.29491033014567,99.48698697652613,96.99913209607824,97.18206024169922,3992600,0.0,0.0
2020-10-07 00:00:00-04:00,98.20648120166886,98.94734930241003,97.80403088607522,98.5448989868164,4162400,0.0,0.0
2020-10-08 00:00:00-04:00,98.91074809171096,99.81625419368356,98.25219566181786,99.276611328125,4168400,0.0,0.0
2020-10-09 00:00:00-04:00,100.00833768471327,100.58457458953835,99.51443030666506,100.29188537597656,3060700,0.0,0.0
2020-10-12 00:00:00-04:00,100.84068400800629,102.0480279727812,100.39250514410624,101.5724105834961,4201800,0.0,0.0
2020-10-13 00:00:00-04:00,101.06932832817279,101.51750710621285,99.0113555794091,99.1211166381836,4773600,0.0,0.0
2020-10-14 00:00:00-04:00,99.6717402270537,100.79133919642356,98.50625329932497,98.88251495361328,4191600,0.36,0.0
2020-10-15 00:00:00-04:00,98.05660097622521,98.87335639284768,97.56104032992829,98.48792266845703,3518500,0.0,0.0
2020-10-16 00:00:00-04:00,98.83665441285297,101.29609983063041,98.83665441285297,100.64453125,4363500,0.0,0.0
2020-10-19 00:00:00-04:00,100.85557957585752,101.90176062738409,98.94675530581902,99.14865112304688,4228500,0.0,0.0
2020-10-20 00:00:00-04:00,99.43314278469066,100.8464065879085,99.21289597165617,99.44232177734375,3873500,0.0,0.0
2020-10-21 00:00:00-04:00,99.12111977583588,100.02964393926244,96.12940552878662,97.21229553222656,5716000,0.0,0.0
2020-10-22 00:00:00-04:00,97.66196230050397,100.99322903716636,97.49677546230981,100.47013854980469,4953800,0.0,0.0
2020-10-23 00:00:00-04:00,100.61696933940814,100.9473430221476,98.71732416441577,98.91921997070312,3573000,0.0,0.0
2020-10-26 00:00:00-04:00,98.71733198385074,100.17648369844986,98.24012940516054,100.02964782714844,7298000,0.0,0.0
2020-10-27 00:00:00-04:00,99.92871185696016,100.71793725571428,99.41480024903488,99.64422607421875,4518000,0.0,0.0
