Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-30 00:00:00-04:00,27.14699737344655,27.761796023984427,27.14699737344655,27.688161849975586,21259000,0.0,0.0
2020-07-31 00:00:00-04:00,27.918823766145703,28.24707252525831,27.626062091095992,28.100690841674805,24719000,0.0,0.0
2020-08-03 00:00:00-04:00,28.211585134185036,28.69863402046213,28.147711090954605,28.498138427734375,20796000,0.0,0.0
2020-08-04 00:00:00-04:00,28.433372867492253,29.151084376496474,28.423616119735755,29.13334083557129,25258000,0.0,0.0
2020-08-05 00:00:00-04:00,29.120919832383464,29.416343180776252,28.903567384901088,29.235361099243164,22299000,0.0,0.0
2020-08-06 00:00:00-04:00,29.078341588727696,29.35424811086302,28.86897250979159,29.201656341552734,14193000,0.0,0.0
2020-08-07 00:00:00-04:00,29.13333685334773,29.252214838639272,28.520309950632427,28.91509437561035,14192000,0.0,0.0
2020-08-10 00:00:00-04:00,28.763398976330837,29.21141073024847,28.749202111895457,29.04196548461914,11989000,0.0,0.0
2020-08-11 00:00:00-04:00,29.06059556857127,29.57071141064994,28.633874036832758,28.74654197692871,19316000,0.0,0.0
2020-08-12 00:00:00-04:00,28.908003650764748,29.797823847564878,28.86453315687891,29.599098205566406,18471000,0.0,0.0
2020-08-13 00:00:00-04:00,29.472236148597716,29.578694015206576,29.085435059362904,29.224720001220703,15095000,0.0,0.0
2020-08-14 00:00:00-04:00,29.100515273579102,29.26286715857245,28.921309900430604,29.082775115966797,10140000,0.0,0.0
2020-08-17 00:00:00-04:00,29.2327083954466,29.43498074546003,29.187464555875426,29.304569244384766,10594000,0.0,0.0
2020-08-18 00:00:00-04:00,29.44117648194335,29.558281113434095,29.1111528003633,29.15550994873047,8857000,0.0,0.0
2020-08-19 00:00:00-04:00,29.229154486560326,29.5503048220361,29.12003660733733,29.206090927124023,11273000,0.0,0.0
2020-08-20 00:00:00-04:00,29.071240264274422,29.2752859094737,28.92663192799384,29.172374725341797,8910000,0.0,0.0
2020-08-21 00:00:00-04:00,29.125358108262215,29.31698361681073,28.832594752496625,29.27794647216797,11508000,0.0,0.0
2020-08-24 00:00:00-04:00,29.454487609297107,29.8253184327168,29.377303384743076,29.631032943725586,11996000,0.0,0.0
2020-08-25 00:00:00-04:00,29.719748345042756,29.905163763562665,29.542316334792694,29.82088279724121,11140000,0.0,0.0
2020-08-26 00:00:00-04:00,29.69668209518978,30.297288905439697,29.58756423218667,30.134050369262695,14844000,0.0,0.0
2020-08-27 00:00:00-04:00,30.2067988932976,30.278659724538418,29.820884502750147,30.087034225463867,12552000,0.0,0.0
2020-08-28 00:00:00-04:00,30.074616058964125,30.590938568115234,29.95928473050279,30.590938568115234,14589000,0.0,0.0
2020-08-31 00:00:00-04:00,30.47560482625015,31.10193514379866,30.47560482625015,30.79764175415039,22229000,0.0,0.0
2020-09-01 00:00:00-04:00,31.05049455577512,32.12129368922889,30.821608567453463,31.896841049194336,29205000,0.0,0.0
