Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-08 00:00:00-04:00,68.48999786376953,68.55000305175781,67.8499984741211,68.19000244140625,6727800,0.0,0.0
2025-07-09 00:00:00-04:00,68.30000305175781,68.3499984741211,66.1500015258789,66.8499984741211,11457400,0.0,0.0
2025-07-10 00:00:00-04:00,66.55000305175781,67.38999938964844,65.9000015258789,67.1500015258789,7360000,0.0,0.0
2025-07-11 00:00:00-04:00,66.75,67.36000061035156,66.01000213623047,67.18000030517578,6171100,0.0,0.0
2025-07-14 00:00:00-04:00,67.18000030517578,67.66000366210938,67.0199966430664,67.63999938964844,5324800,0.0,0.0
2025-07-15 00:00:00-04:00,67.4000015258789,67.52999877929688,66.69999694824219,66.73999786376953,5092700,0.0,0.0
2025-07-16 00:00:00-04:00,66.80000305175781,67.5199966430664,66.48999786376953,67.47000122070312,5336200,0.0,0.0
2025-07-17 00:00:00-04:00,68.30000305175781,69.8499984741211,68.26000213623047,69.80000305175781,9140000,0.0,0.0
2025-07-18 00:00:00-04:00,69.88999938964844,70.5,69.37999725341797,69.80999755859375,10412200,0.0,0.0
2025-07-21 00:00:00-04:00,69.8499984741211,70.5,69.20999908447266,69.41999816894531,6118100,0.0,0.0
2025-07-22 00:00:00-04:00,69.44999694824219,71.0,69.23999786376953,70.75,6728700,0.0,0.0
2025-07-23 00:00:00-04:00,70.75,71.1500015258789,69.7699966430664,70.16999816894531,5627400,0.0,0.0
2025-07-24 00:00:00-04:00,70.06999969482422,70.54000091552734,69.9000015258789,70.18000030517578,6015200,0.0,0.0
2025-07-25 00:00:00-04:00,70.25,70.61000061035156,69.86000061035156,70.58000183105469,4520800,0.0,0.0
2025-07-28 00:00:00-04:00,70.20999908447266,70.2300033569336,69.19000244140625,69.58000183105469,7981825,0.0,0.0
