Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-30 00:00:00-04:00,59.38997930095148,59.43090593050902,58.702345722298254,59.20988464355469,9274100,0.0,0.0
2020-07-31 00:00:00-04:00,57.08151856378089,57.98198579879975,56.090997735230815,56.91779327392578,20551100,0.0,0.0
2020-08-03 00:00:00-04:00,57.073327760815566,59.062544649053315,56.98328041746267,58.71873092651367,9671800,0.0,0.0
2020-08-04 00:00:00-04:00,58.9561194667562,59.193516431741266,57.68728137243267,58.02290725708008,9799700,0.0,0.0
2020-08-05 00:00:00-04:00,57.82643303042278,57.96559480585805,56.467547834415555,56.483917236328125,12271400,0.0,0.0
2020-08-06 00:00:00-04:00,56.50029506448886,56.999646211267624,56.17285701356812,56.32838821411133,8318000,0.0,0.0
2020-08-07 00:00:00-04:00,56.778626973165004,57.081514051342054,56.32839026850733,56.77043914794922,8069000,0.0,0.0
2020-08-10 00:00:00-04:00,56.60671782216505,56.688577334562915,55.63257276183326,56.08280944824219,10278000,0.0,0.0
2020-08-11 00:00:00-04:00,56.03369620771202,56.63128259422357,55.5998351132837,55.74718475341797,10236900,0.0,0.0
2020-08-12 00:00:00-04:00,56.23016489123395,56.57397862619424,55.9763922573985,56.35295104980469,9116600,0.0,0.0
2020-08-13 00:00:00-04:00,56.459368616693524,56.639463292580984,55.65713040014406,55.81266784667969,7468100,0.0,0.0
2020-08-14 00:00:00-04:00,55.73899097906861,56.33657730180672,55.66531928960424,56.074623107910156,9169200,0.0,0.0
2020-08-17 00:00:00-04:00,55.927270356689505,56.77043517598268,55.91908253204658,56.60671615600586,6848800,0.0,0.0
2020-08-18 00:00:00-04:00,56.67220713216255,57.09788033792496,56.467555231309774,56.53303909301758,6327500,0.0,0.0
2020-08-19 00:00:00-04:00,54.18363869768497,55.23145541973896,53.61879745872637,53.78251647949219,19680300,0.0,0.0
2020-08-20 00:00:00-04:00,53.89712908921779,54.15908955431866,53.6597383473123,54.06904220581055,8339300,0.0,0.0
2020-08-21 00:00:00-04:00,53.84799862281014,54.740284016827225,53.545117854636125,54.43739700317383,9898000,0.0,0.0
2020-08-24 00:00:00-04:00,54.322798903284635,54.81396219671706,53.659728769424866,54.093589782714844,8566200,0.0,0.0
2020-08-25 00:00:00-04:00,53.95443762506954,54.22457342511264,53.790712334381496,54.06904220581055,7456600,0.0,0.0
2020-08-26 00:00:00-04:00,53.92986984877891,53.92986984877891,53.34047758572424,53.700660705566406,7522600,0.0,0.0
2020-08-27 00:00:00-04:00,53.69247162788672,53.905311361111096,53.47145031508184,53.659732818603516,7919600,0.0,0.0
2020-08-28 00:00:00-04:00,53.38958389844425,53.82344488838182,53.193119840741915,53.42232894897461,6821000,0.0,0.0
2020-08-31 00:00:00-04:00,53.58605473355672,54.756663894783074,53.55330967888487,54.642059326171875,9083900,0.0,0.0
2020-09-01 00:00:00-04:00,54.29825038429144,54.41285496295768,53.1358289461161,53.888946533203125,8348000,0.0,0.0
2020-09-02 00:00:00-04:00,53.47145419559095,54.81397031093215,53.47145419559095,54.674808502197266,8334700,0.0,0.0
2020-09-03 00:00:00-04:00,54.69117146615662,55.19871042382635,53.60242811052042,53.954429626464844,10457400,0.0,0.0
