Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-08 00:00:00-04:00,110.88999938964844,114.45999908447266,110.8499984741211,114.19000244140625,17913400,0.0,0.0
2025-07-09 00:00:00-04:00,113.91999816894531,114.2699966430664,113.2699966430664,113.80000305175781,10652100,0.0,0.0
2025-07-10 00:00:00-04:00,113.70999908447266,115.2699966430664,113.06999969482422,114.93000030517578,14901700,0.0,0.0
2025-07-11 00:00:00-04:00,114.8499984741211,115.76000213623047,114.51000213623047,115.43000030517578,11683900,0.0,0.0
2025-07-14 00:00:00-04:00,115.2300033569336,115.2300033569336,113.22000122070312,113.91999816894531,13220300,0.0,0.0
2025-07-15 00:00:00-04:00,113.66000366210938,114.05999755859375,112.5999984741211,112.91000366210938,10959300,0.0,0.0
2025-07-16 00:00:00-04:00,112.87999725341797,113.5,112.0999984741211,112.2300033569336,11158900,0.0,0.0
2025-07-17 00:00:00-04:00,111.48999786376953,112.2300033569336,111.08999633789062,111.66000366210938,13151400,0.0,0.0
2025-07-18 00:00:00-04:00,111.11000061035156,111.7300033569336,107.33999633789062,107.7699966430664,32366600,0.0,0.0
2025-07-21 00:00:00-04:00,107.5999984741211,108.7699966430664,107.44000244140625,108.05000305175781,17010400,0.0,0.0
2025-07-22 00:00:00-04:00,107.9800033569336,109.44000244140625,107.61000061035156,108.54000091552734,13970900,0.0,0.0
2025-07-23 00:00:00-04:00,108.93000030517578,110.0,108.8499984741211,109.93000030517578,12002700,0.0,0.0
2025-07-24 00:00:00-04:00,109.66000366210938,110.94999694824219,109.12999725341797,110.79000091552734,15647200,0.0,0.0
2025-07-25 00:00:00-04:00,110.7300033569336,110.9800033569336,109.69999694824219,110.4000015258789,10547100,0.0,0.0
2025-07-28 00:00:00-04:00,111.0,112.10780334472656,110.83999633789062,111.44000244140625,9558803,0.0,0.0
